GHG Scopes and categories L1,GHG Scopes and categories L2,Activity L1,Activity L2,Region,Activity unit,Year,Readable unique string,Emission factor [kg CO2e/unit],Emission factor (location-based) [kg CO2e/unit],Emission factor (market-based) [kg CO2e/unit],Source,Description,Link,KEY
Scope 3,Upstream transportation and distribution,Refrigerated HGVs,Rigid (>17 tonnes) (100% Laden),GB,miles,2022,Scope3_Upstream-transportation-and-distribution_Refrigerated-HGVs_Rigid-(>17-tonnes)-(100%-Laden)_GB_miles_2022,2.17139,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_miles_upstreamTransportationAndDistribution_refrigeratedHgvs_rigid17Tonnes100Laden
Scope 3,Upstream transportation and distribution,Refrigerated HGVs,Rigid (>17 tonnes) (100% Laden),GB,tonne-km,2022,Scope3_Upstream-transportation-and-distribution_Refrigerated-HGVs_Rigid-(>17-tonnes)-(100%-Laden)_GB_tonne-km_2022,0.14947,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_tkm_upstreamTransportationAndDistribution_refrigeratedHgvs_rigid17Tonnes100Laden
Scope 3,Upstream transportation and distribution,Refrigerated HGVs,Rigid (>17 tonnes) (50% Laden),GB,km,2022,Scope3_Upstream-transportation-and-distribution_Refrigerated-HGVs_Rigid-(>17-tonnes)-(50%-Laden)_GB_km_2022,1.14527,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_km_upstreamTransportationAndDistribution_refrigeratedHgvs_rigid17Tonnes50Laden
Scope 3,Upstream transportation and distribution,Refrigerated HGVs,Rigid (>17 tonnes) (50% Laden),GB,miles,2022,Scope3_Upstream-transportation-and-distribution_Refrigerated-HGVs_Rigid-(>17-tonnes)-(50%-Laden)_GB_miles_2022,1.84314,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_miles_upstreamTransportationAndDistribution_refrigeratedHgvs_rigid17Tonnes50Laden
Scope 3,Upstream transportation and distribution,Refrigerated HGVs,Rigid (>17 tonnes) (50% Laden),GB,tonne-km,2022,Scope3_Upstream-transportation-and-distribution_Refrigerated-HGVs_Rigid-(>17-tonnes)-(50%-Laden)_GB_tonne-km_2022,0.25375,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_tkm_upstreamTransportationAndDistribution_refrigeratedHgvs_rigid17Tonnes50Laden
Scope 3,Upstream transportation and distribution,Refrigerated HGVs,Rigid (>17 tonnes) (Average laden),GB,km,2022,Scope3_Upstream-transportation-and-distribution_Refrigerated-HGVs_Rigid-(>17-tonnes)-(Average-laden)_GB_km_2022,1.18277,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_km_upstreamTransportationAndDistribution_refrigeratedHgvs_rigid17TonnesAverageLaden
Scope 3,Upstream transportation and distribution,Refrigerated HGVs,Rigid (>17 tonnes) (Average laden),GB,miles,2022,Scope3_Upstream-transportation-and-distribution_Refrigerated-HGVs_Rigid-(>17-tonnes)-(Average-laden)_GB_miles_2022,1.90349,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_miles_upstreamTransportationAndDistribution_refrigeratedHgvs_rigid17TonnesAverageLaden
Scope 3,Upstream transportation and distribution,Refrigerated HGVs,Rigid (>17 tonnes) (Average laden),GB,tonne-km,2022,Scope3_Upstream-transportation-and-distribution_Refrigerated-HGVs_Rigid-(>17-tonnes)-(Average-laden)_GB_tonne-km_2022,0.22142,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_tkm_upstreamTransportationAndDistribution_refrigeratedHgvs_rigid17TonnesAverageLaden
Scope 3,Upstream transportation and distribution,Refrigerated HGVs,Rigid (>3.5 - 7.5 tonnes) (0% Laden),GB,km,2022,Scope3_Upstream-transportation-and-distribution_Refrigerated-HGVs_Rigid-(>3.5---7.5-tonnes)-(0%-Laden)_GB_km_2022,0.55165,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_km_upstreamTransportationAndDistribution_refrigeratedHgvs_rigid3.57.5Tonnes0Laden
Scope 3,Upstream transportation and distribution,Refrigerated HGVs,Rigid (>3.5 - 7.5 tonnes) (0% Laden),GB,miles,2022,Scope3_Upstream-transportation-and-distribution_Refrigerated-HGVs_Rigid-(>3.5---7.5-tonnes)-(0%-Laden)_GB_miles_2022,0.88779,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_miles_upstreamTransportationAndDistribution_refrigeratedHgvs_rigid3.57.5Tonnes0Laden
Scope 3,Upstream transportation and distribution,Refrigerated HGVs,Rigid (>3.5 - 7.5 tonnes) (100% Laden),GB,km,2022,Scope3_Upstream-transportation-and-distribution_Refrigerated-HGVs_Rigid-(>3.5---7.5-tonnes)-(100%-Laden)_GB_km_2022,0.64653,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_km_upstreamTransportationAndDistribution_refrigeratedHgvs_rigid3.57.5Tonnes100Laden
Scope 3,Upstream transportation and distribution,Refrigerated HGVs,Rigid (>3.5 - 7.5 tonnes) (100% Laden),GB,miles,2022,Scope3_Upstream-transportation-and-distribution_Refrigerated-HGVs_Rigid-(>3.5---7.5-tonnes)-(100%-Laden)_GB_miles_2022,1.04049,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_miles_upstreamTransportationAndDistribution_refrigeratedHgvs_rigid3.57.5Tonnes100Laden
Scope 3,Upstream transportation and distribution,Refrigerated HGVs,Rigid (>3.5 - 7.5 tonnes) (100% Laden),GB,tonne-km,2022,Scope3_Upstream-transportation-and-distribution_Refrigerated-HGVs_Rigid-(>3.5---7.5-tonnes)-(100%-Laden)_GB_tonne-km_2022,0.31437,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_tkm_upstreamTransportationAndDistribution_refrigeratedHgvs_rigid3.57.5Tonnes100Laden
Scope 3,Upstream transportation and distribution,Refrigerated HGVs,Rigid (>3.5 - 7.5 tonnes) (50% Laden),GB,km,2022,Scope3_Upstream-transportation-and-distribution_Refrigerated-HGVs_Rigid-(>3.5---7.5-tonnes)-(50%-Laden)_GB_km_2022,0.59909,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_km_upstreamTransportationAndDistribution_refrigeratedHgvs_rigid3.57.5Tonnes50Laden
Scope 3,Upstream transportation and distribution,Refrigerated HGVs,Rigid (>3.5 - 7.5 tonnes) (50% Laden),GB,miles,2022,Scope3_Upstream-transportation-and-distribution_Refrigerated-HGVs_Rigid-(>3.5---7.5-tonnes)-(50%-Laden)_GB_miles_2022,0.96414,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_miles_upstreamTransportationAndDistribution_refrigeratedHgvs_rigid3.57.5Tonnes50Laden
Scope 3,Upstream transportation and distribution,Refrigerated HGVs,Rigid (>3.5 - 7.5 tonnes) (50% Laden),GB,tonne-km,2022,Scope3_Upstream-transportation-and-distribution_Refrigerated-HGVs_Rigid-(>3.5---7.5-tonnes)-(50%-Laden)_GB_tonne-km_2022,0.58256,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_tkm_upstreamTransportationAndDistribution_refrigeratedHgvs_rigid3.57.5Tonnes50Laden
